user_id,created_at,screen_name,text,source,lang,hashtags
330578632,2020-04-03 15:45:26,_vinbermudez,Gandia!!! Fucking Gandia!!! #MoneyHeist #MoneyHeistS4 #LaCasaDePapel,Twitter for iPhone,en,"MoneyHeist,MoneyHeistS4,LaCasaDePapel"
330578632,2020-04-03 18:28:37,_vinbermudez,I wonder what Alicia Sierra’s name would be. I’m guessing Wuhan! <U+0001F92A> #MoneyHeist #MoneyHeistS4 #LaCasaDePapel,Twitter for iPhone,en,"MoneyHeist,MoneyHeistS4,LaCasaDePapel"
330578632,2020-04-03 18:20:06,_vinbermudez,"Checkmate, you son of a bitch! #MoneyHeist #MoneyHeistS4 #LaCasaDePapel",Twitter for iPhone,en,"MoneyHeist,MoneyHeistS4,LaCasaDePapel"
330578632,2020-04-03 13:41:45,_vinbermudez,There are four corners to my bed and there ate four angels round my head. #MoneyHeist #MoneyHeistS4 #LaCasaDePapel,Twitter for iPhone,en,"MoneyHeist,MoneyHeistS4,LaCasaDePapel"
330578632,2020-04-03 15:11:28,_vinbermudez,From Juanito to Julia real fast! #MoneyHeist #MoneyHeistS4 #LaCasaDePapel,Twitter for iPhone,en,"MoneyHeist,MoneyHeistS4,LaCasaDePapel"
330578632,2020-04-03 14:43:44,_vinbermudez,Lust in the time of the robbery with a petrified hostage? How convenient! Can’t imagine how Arturito gets a time to feed his libido amid the heist. #MoneyHeist #MoneyHeistS4 #LaCasaDePapel,Twitter for iPhone,en,"MoneyHeist,MoneyHeistS4,LaCasaDePapel"
330578632,2020-04-03 14:07:10,_vinbermudez,How can someone survive after being stabbed with a syringe 4 times on the neck? #MoneyHeist #MoneyHeistS4 #LaCasaDePapel,Twitter for iPhone,en,"MoneyHeist,MoneyHeistS4,LaCasaDePapel"
330578632,2020-04-03 15:27:57,_vinbermudez,"Moscow, Denver, Helsinki, Oslo, Berlin, Nairobi, Rio, Stockholm, Lisbon, Palermo, Bogota (Did I miss someone?) and then now, there’s Manila! 

Alex Pina surely knows how to get fans in this country. #MoneyHeist #MoneyHeistS4 #LaCasaDePapel",Twitter for iPhone,en,"MoneyHeist,MoneyHeistS4,LaCasaDePapel"
1242187711970267138,2020-04-03 18:28:26,stopthisshitrn,"am i the only one who cried at Nairobi’s death and funeral
#LaCasaDePapel",Twitter for iPhone,en,LaCasaDePapel
42873181,2020-04-03 18:27:49,danikuh,"Sorry. SPOILER.<U+270C><U+0001F3FC>
Start calling me Manila! <U+0001F1F5><U+0001F1ED><U+0001F1F5><U+0001F1ED><U+0001F1F5><U+0001F1ED><U+0001F1F5><U+0001F1ED>#LaCasaDePapel #MoneyHeist4 <U+0001F602><U+0001F602>",Twitter for iPhone,en,"LaCasaDePapel,MoneyHeist4"
1241647378660114432,2020-04-03 18:27:19,norwildr,"Philippines Covid-19 update as of April 3, 2020. #LaCasaDePapel

The Professor : https://t.co/qsEgH9Hqhw",Twitter for Android,en,LaCasaDePapel
3437424784,2020-04-03 18:26:59,Impulsivedna,If I see one more Mexican standoff in this show I will lose my shit #LaCasaDePapel,Twitter Web App,en,LaCasaDePapel
2164981782,2020-04-03 18:26:17,JigsAbad,Bitin <U+0001F602> #MoneyHeist4 #LaCasaDePapel,Twitter for Android,en,"MoneyHeist4,LaCasaDePapel"
1199648987911008258,2020-04-03 18:26:14,helton_munee,"Scientists &amp; researchers are helping their countries to conduct research for treatment and cure for covid-19.
While Kenya scientists and researchers are conducting research on how to extract alcohol from sanitizers. #LaCasaDePapel
#UkweliUsemwe #covid_19Ke",Twitter for Android,en,"LaCasaDePapel,UkweliUsemwe,covid_19Ke"
817981473949028352,2020-04-03 18:25:58,Agirlhasnofame,Just finished watching #MoneyHeist aka #LaCasaDePapel season 4. Everything was great except I genuinely missed #BellaCiao A LOT. It's not used even once in the whole season. That was a first <U+0001F62D>,Twitter Web App,en,"MoneyHeist,LaCasaDePapel,BellaCiao"
811541093695131648,2020-04-03 18:25:51,Chelsea_Olido,PARTE 5 PLZ #LaCasaDePapel,Twitter for Android,en,LaCasaDePapel
504818345,2020-04-03 18:25:38,littlewicca,I've just watched episode S01E11 of Money Heist! #lacasadepapel  #tvtime https://t.co/fE2tbMgzk4 https://t.co/ewIRXIauMn,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
937672080262180864,2020-04-03 18:25:31,joshiiidaniel,"Waiting for season 5
#LaCasaDePapel https://t.co/JaMCTyKM3V",Twitter for Android,en,LaCasaDePapel
2760485038,2020-04-01 15:36:07,afrazzzadnan,"I’m telling you Netflix gonna be stuck on Friday.
#Netflix #LaCasaDePapel #LSDP4 #NetflixAndStayStill",Twitter for iPhone,en,"Netflix,LaCasaDePapel,LSDP4,NetflixAndStayStill"
2760485038,2020-04-03 18:25:20,afrazzzadnan,"For those who didn't watch yet 
1. Nairobi will be died by Gandia
2. Lisbon will be free 
3. Heist is not done in this season
So let's wait for another S5

#MoneyHeist4 #NetflixParty #LSDP4 #LaCasaDePapel #Netflix",Twitter for Android,en,"MoneyHeist4,NetflixParty,LSDP4,LaCasaDePapel,Netflix"
1225487420776472577,2020-04-03 18:24:48,IconicExpress,"BE DIFFERENT. BE ICONIC.
https://t.co/vj90nmfIG0
SHOP NOW <U+261D><U+FE0F>
.
#iconicexpress #Fashion #OOTD #Style #COVID19Pandemic #COVID19 #StayHomeSaveLives #LCDP4 #la_casa_de_papel #LaCasaDePapel #LaCasaDePapel4 #USA #Spain #Italy #uk #UAE #KSA #<U+0627><U+0644><U+0628><U+0631><U+0648><U+0641><U+064A><U+0633><U+0648><U+0631> #OnePiece976 #tshirtchallenge https://t.co/VFwc8hSVFd",Twitter for Android,en,"iconicexpress,Fashion,OOTD,Style,COVID19Pandemic,COVID19,StayHomeSaveLives,LCDP4,la_casa_de_papel,LaCasaDePapel,LaCasaDePapel4,USA,Spain,Italy,uk,UAE,KSA,<U+0627><U+0644><U+0628><U+0631><U+0648><U+0641><U+064A><U+0633><U+0648><U+0631>,OnePiece976,tshirtchallenge"
1221097195522396168,2020-04-03 18:24:45,c0nfuseditalian,How to go from hot to not in 5 seconds #LaCasaDePapel https://t.co/i7eEDRg32I,Twitter for Android,en,LaCasaDePapel
1242873629748183040,2020-04-03 18:24:42,le__coquelicot,Let's go girls #LaCasaDePapel https://t.co/8rhZXzXfmM,Twitter for Android,en,LaCasaDePapel
274607124,2020-04-03 18:24:40,visionado,Primer unfollow por spoilers de #LaCasaDePapel https://t.co/sZupBJhqtt,Twitter Web App,en,LaCasaDePapel
1110448420718895105,2020-04-03 18:24:22,jesstivane,Very hectic season #LaCasaDePapel,Twitter for iPhone,en,LaCasaDePapel
714478273892376576,2020-04-03 18:24:20,tayyabwaris99,"I can proudly say that Pakistanis helped professor in his most difficult times <U+2764><U+FE0F><U+0001F4AF><U+0001F605>
#LaCasaDePapel
#MoneyHeist4",Twitter for Android,en,"LaCasaDePapel,MoneyHeist4"
855333893162942469,2020-04-03 18:24:09,VAYUKira,"@NetflixIndia and @zoom_us to the rescue this quarantine. 
#LaCasaDePapel https://t.co/uXZQsJNFH2",Twitter for Android,en,LaCasaDePapel
1125474367209639937,2020-04-03 18:13:55,paceandbounce_,berlin is a fkn king #lacasadepapel https://t.co/tBhWD3Yjk9,Twitter for iPad,en,lacasadepapel
1125474367209639937,2020-04-03 18:23:54,paceandbounce_,imagine berlin returning for season five oof <U+0001F97A> #lacasadepapel https://t.co/PNdEPzs7RH,Twitter for iPad,en,lacasadepapel
418926627,2020-04-03 18:23:42,SaviolaEspinoza,"RIP CRACKING COMEDY. <U+0001F602>
Don't Watch, Else You Will Pee On Yourself. Enjoy Your Lock Down With This From Clemento Suarez.
He Is So Natural.
#StreetFamilyEntertainment
#obee
https://t.co/uggdQSX1S9

#FreeWorldBoss #LaCasaDePapel #StayAtHome #day8oflockdown",Twitter for Android,en,"StreetFamilyEntertainment,obee,FreeWorldBoss,LaCasaDePapel,StayAtHome,day8oflockdown"
1064260138381598720,2020-04-03 18:23:39,Ujupinkie,"<U+0001F62D><U+0001F62D>
This is so touching...
Nairobi remains my favorite in #MoneyHeist4 #ForNairobi #LaCasaDePapel4 #LaCasaDePapel https://t.co/ELnL615XEy",Twitter for Android,en,"MoneyHeist4,ForNairobi,LaCasaDePapel4,LaCasaDePapel"
874318303837134849,2020-04-03 18:23:20,bigbangtan18,finished watching Money Heist season 4 with my cousin and daaaamn that was one hell of a ride  #MoneyHeist4 #LaCasaDePapel,Twitter for Android,en,"MoneyHeist4,LaCasaDePapel"
425939497,2020-04-03 18:22:52,lamhidad,"So why do you fill my sorrow
With the words you've borrowed
From the only place you've know
And why do you sing Hallelujah
If it means nothing to you
Why do you sing with me at all?
#LaCasaDePapel <U+0001F940>",Twitter for iPhone,en,LaCasaDePapel
354442439,2020-04-03 18:22:46,CristianaMars,@morbieleto That's me today watching #LaCasaDePapel .,Twitter for Android,en,LaCasaDePapel
1126503899131604995,2020-04-03 18:22:33,PotKimmy,"FOR NAIROBI<U+203C><U+FE0F>
#fuckingboss #LaCasaDePapel  #nairobi",Twitter for iPhone,en,"fuckingboss,LaCasaDePapel,nairobi"
406442765,2020-04-03 18:21:59,Norzie98,I binged watched #LaCasaDePapel someone finish and discuss with meee,Twitter for iPhone,en,LaCasaDePapel
2884464907,2020-04-03 18:21:28,permejo123,Bitin #LaCasaDePapel,Twitter for Android,en,LaCasaDePapel
216659611,2020-04-03 18:20:55,tvshowtime,Today's the day <U+0001F60D> #LaCasaDePapel https://t.co/qTXvrzc4dL,Twitter Web App,en,LaCasaDePapel
1147292237908381696,2020-04-03 18:20:37,uvsks,"“Ex or not, a friend’s girlfriend is like a radioactive city. Even after 20,000 years, it’s still contaminated and you don’t enter it.”

- Denver

LMFAO <U+0001F923><U+0001F923> some of y’all really need to learn some ethics from this dude.
#LaCasaDePapel",Twitter for iPhone,en,LaCasaDePapel
880313913409126400,2020-04-03 18:20:32,Shivam__08,"@lacasadepapel Last Episode of Part 4 is insaneeeeeeeeeeeeeeee!<U+0001F62D><U+0001F62D><U+0001F62D><U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5>
How you guys can even think of such chaos<U+0001F92F>
Mind Blowing last episode!
Such cliffhanger tho<U+0001F62D>
Please announce S5 date soon <U+0001F602><U+0001F3E6><U+0001F525><U+2764><U+FE0F>

#LaCasaDePapel #LCDP4 #MoneyHeist4 #MoneyHeist #LacaseDePapel4 #LCDP",Twitter for Android,en,"LaCasaDePapel,LCDP4,MoneyHeist4,MoneyHeist,LacaseDePapel4,LCDP"
65932131,2020-04-03 18:20:25,IshMcGari,"Until the next season. Thank you, @Netflix_PH. Thank you, Álex Pina. Such a genius’s work. 
#LaCasaDePapel 
#MoneyHeist4 https://t.co/WmTDjO2r1t",Twitter for iPhone,en,"LaCasaDePapel,MoneyHeist4"
1124597683,2020-04-03 18:20:14,reyenelhafidi99,Nahhh how are they leaving us on that cliff hanger #LaCasaDePapel,Twitter for iPhone,en,LaCasaDePapel
766237649757671424,2020-04-03 18:20:02,iMLKA3,The end #LaCasaDePapel https://t.co/GECpu3RnJK,Twitter for iPhone,en,LaCasaDePapel
514256699,2020-04-03 17:40:02,considerame,"TTs [19:40] <U+0001F1EA><U+0001F1F8> 
1<U+20E3> #LCDP4  
2<U+20E3> #QuedOTEnCasa3A  
3<U+20E3> Bill Withers <U+0001F51D> 
4<U+20E3> #LaCasaDePapel  
5<U+20E3> Arturito",Considerame-tt,en,"LCDP4,QuedOTEnCasa3A,LaCasaDePapel"
514256699,2020-04-03 17:20:01,considerame,"TTs [19:20] <U+0001F1EA><U+0001F1F8> 
1<U+20E3> #quedotencasa3a  
2<U+20E3> #LCDP4  
3<U+20E3> Bill Withers <U+0001F51D> 
4<U+20E3> Arturito  
5<U+20E3> #LaCasaDePapel",Considerame-tt,en,"quedotencasa3a,LCDP4,LaCasaDePapel"
514256699,2020-04-03 18:20:02,considerame,"TTs [20:20] <U+0001F1EA><U+0001F1F8> 
1<U+20E3> #LCDP4 <U+0001F51D> 
2<U+20E3> #QuedOTEnCasa3A  
3<U+20E3> Bill Withers  
4<U+20E3> Valorant  
5<U+20E3> #LaCasaDePapel",Considerame-tt,en,"LCDP4,QuedOTEnCasa3A,LaCasaDePapel"
514256699,2020-04-03 17:00:02,considerame,"TTs [19:00] <U+0001F1EA><U+0001F1F8> 
1<U+20E3> #QuedOTEnCasa3A  
2<U+20E3> #LCDP4  
3<U+20E3> Bill Withers <U+0001F51D> 
4<U+20E3> #ConMedionYChollometroEnCasita  
5<U+20E3> #LaCasaDePapel  
https://t.co/b5gZGqSHmo",Considerame-tt,en,"QuedOTEnCasa3A,LCDP4,ConMedionYChollometroEnCasita,LaCasaDePapel"
514256699,2020-04-03 18:00:02,considerame,"TTs [20:00] <U+0001F1EA><U+0001F1F8> 
1<U+20E3> #LCDP4  
2<U+20E3> #QuedOTEnCasa3A  
3<U+20E3> Bill Withers <U+0001F51D> 
4<U+20E3> #LaCasaDePapel  
5<U+20E3> Arturito  
https://t.co/b5gZGqSHmo",Considerame-tt,en,"LCDP4,QuedOTEnCasa3A,LaCasaDePapel"
514256699,2020-04-03 16:40:02,considerame,"TTs [18:40] <U+0001F1EA><U+0001F1F8> 
1<U+20E3> #QuedOTEnCasa3A  
2<U+20E3> #LCDP4  
3<U+20E3> Bill Withers <U+0001F51D> 
4<U+20E3> #ConMedionYChollometroEnCasita  
5<U+20E3> #LaCasaDePapel",Considerame-tt,en,"QuedOTEnCasa3A,LCDP4,ConMedionYChollometroEnCasita,LaCasaDePapel"
3311895257,2020-04-03 18:19:47,MiniUzzy,Money Heist Part 4 was f*cking lit<U+0001F525><U+0001F525> don’t want to ruin it with spoilers. If you guys thought part 3 was worth the wait. Wait until you watch Part 4. #MoneyHeist4 #LaCasaDePapel @lacasadepapel,Twitter for iPhone,en,"MoneyHeist4,LaCasaDePapel"
1166306056215023623,2020-04-03 18:19:40,ArianeCanda,"season 5 is for Nairobi
#LaCasaDePapel",Twitter for Android,en,LaCasaDePapel
40504585,2020-04-03 18:19:36,KikiTheKooky,Netflix owes it to us to realeased season 5 of #LaCasaDePapel during this quarantine,Twitter for iPhone,en,LaCasaDePapel
1645567262,2020-04-03 18:19:36,deChaveZIEL,"Should’ve aimed higher and bit center, destroy that balls. 

#LaCasaDePapel https://t.co/mjfqJmzyMN",Twitter for iPhone,en,LaCasaDePapel
1645567262,2020-04-03 17:50:20,deChaveZIEL,"Just finished the entire Season 4 of #MoneyHeist 

<U+0001F92F><U+0001F92F><U+0001F92F>

#LaCasaDePapel",Twitter for iPhone,en,"MoneyHeist,LaCasaDePapel"
1160959109841264640,2020-04-03 18:19:29,EdibleHole,"I LOVED IT
I
LOVED
IT

#LaCasaDePapel",Twitter for Android,en,LaCasaDePapel
397365934,2020-04-03 18:19:16,ElenaOnly,Stop spoilers de #LaCasaDePapel <U+0001F64F><U+0001F3FC><U+0001F64F><U+0001F3FC><U+0001F64F><U+0001F3FC>,Twitter for iPhone,en,LaCasaDePapel
110245150,2020-04-03 18:19:12,JustWray,OMG OMG OMG Money Heist Aka La Casa de Papel Season 4 literally left me shaking I want more best season ever <U+0001F631><U+0001F631><U+0001F631> #MoneyHeist4 #MoneyHeist #Netflix #LaCasaDePapel4 #LaCasadePapel,Twitter for iPhone,en,"MoneyHeist4,MoneyHeist,Netflix,LaCasaDePapel4,LaCasadePapel"
48532615,2020-04-03 18:18:58,Adww_,The most accurate representations of 4 seasons of #LaCasaDePapel https://t.co/aBZFMqPTXU,Twitter for iPhone,en,LaCasaDePapel
48532615,2020-04-03 18:18:53,Adww_,Just finished #LaCasaDePapel in 8 hours of binging. Let’s go over some spoiler-free memes and thoughts. https://t.co/kOjtYbrFvy,Twitter for iPhone,en,LaCasaDePapel
1614850428,2020-04-03 18:18:51,Justmikr,S5 plz <U+0001F494><U+0001F62D> #LaCasaDePapel,Twitter for iPhone,en,LaCasaDePapel
874539469797548033,2020-04-03 18:18:46,Campus360_daily,"Go get money!!! 
<U+0001F602><U+0001F602><U+0001F602>

#BlackLoveAlbum 
#StayAtHome 
#LaCasaDePapel https://t.co/1k02UhAc9M",Twitter for Android,en,"BlackLoveAlbum,StayAtHome,LaCasaDePapel"
1832840851,2020-04-03 18:15:24,toyingirll,"This shi hurts mehn, damn , la puta ama( the fucking boss) #ForNairobi #nairobicityheist #tokyo #agata #MoneyHeist4 #Moneyheistseason4 #LaCasaDePapel4 #LaCasaDePapel #Professor #laputaama https://t.co/GGMhEAp8Mx",Twitter for iPhone,en,"ForNairobi,nairobicityheist,tokyo,agata,MoneyHeist4,Moneyheistseason4,LaCasaDePapel4,LaCasaDePapel,Professor,laputaama"
1832840851,2020-04-03 18:18:20,toyingirll,"Fuck Gandia, Fuck Arturo, Fuck Palermo #Berlin #oslo #Moscow #nairobicityheist #nairobi #letthematriachybegin #tokyo #professor #ForNairobi #LaCasaDePapel #Denver #rio #Lisbon # https://t.co/O4J0UcnmjQ",Twitter for iPhone,en,"Berlin,oslo,Moscow,nairobicityheist,nairobi,letthematriachybegin,tokyo,professor,ForNairobi,LaCasaDePapel,Denver,rio,Lisbon"
3119192550,2020-04-03 18:18:17,muhd_maitaya,"If you ain’t watching Aswear you dey miss <U+0001F61C><U+0001F602>
#MoneyHeist4 
#LaCasaDePapel https://t.co/IJX5TKm3uD",Twitter for iPhone,en,"MoneyHeist4,LaCasaDePapel"
1193841982394830848,2020-04-03 18:18:11,Sinzu38196030,Today we mourn the death of Nairobi #LaCasaDePapel #ForNairobi https://t.co/Q06jxifpC5,Twitter for iPhone,en,"LaCasaDePapel,ForNairobi"
734040529885790208,2020-04-03 18:17:50,krishnalal_,For Nairobi ! <U+0001F525> #MoneyHeist4 #LaCasaDePapel https://t.co/5nnvegLRKf,Twitter for Android,en,"MoneyHeist4,LaCasaDePapel"
1140273683874942977,2020-04-03 18:17:23,outerspacemar,NOOOOOOO WHY TF DID THEY DO THAT TO *. IM SO ANGRY FUCK THE WRITERS #LaCasaDePapel,Twitter for iPhone,en,LaCasaDePapel
1139886608671334400,2020-04-03 17:58:54,jigglyjellyass,"RIP. Never to be forgotten, always to be loved. Here's to the QUEEN, the motherfucking BADASS, the matriarch GODDESS. Here's to Nairobi!! FOR NAIROBI!!!<U+270A><U+2764><U+0001F4AA>
#MoneyHeist4 #LaCasaDePapel #MoneyHeistPart4 https://t.co/5rPabur1oE",Twitter for Android,en,"MoneyHeist4,LaCasaDePapel,MoneyHeistPart4"
1139886608671334400,2020-04-03 18:04:33,jigglyjellyass,"I always hated this fucking turd, but never would I have imagined he'd be this DISGUSTING FILTHY PIG. Bloody hell cut off his fucking dick!<U+0001F92C><U+0001F92C><U+0001F92C>
#MoneyHeist4 #LaCasaDePapel #MoneyHeist https://t.co/LpTQEYxfaM",Twitter for Android,en,"MoneyHeist4,LaCasaDePapel,MoneyHeist"
1139886608671334400,2020-04-03 18:14:49,jigglyjellyass,"Not gonna lie she's low-key impressive. <U+0001F44F><U+0001F937><U+200D><U+2640><U+FE0F>
#MoneyHeist4 #LaCasaDePapel https://t.co/8cw0939Yet",Twitter for Android,en,"MoneyHeist4,LaCasaDePapel"
1139886608671334400,2020-04-03 18:07:40,jigglyjellyass,"Here we go guys, another year to just wait and wait and wait and then get MINDBLOWN!!! <U+0001F629><U+0001F629><U+0001F629>#MoneyHeist4 #LaCasaDePapel #MoneyHeist https://t.co/CtKqm2CwL1",Twitter for Android,en,"MoneyHeist4,LaCasaDePapel,MoneyHeist"
1139886608671334400,2020-04-03 17:53:17,jigglyjellyass,"""Good piss?"" Mmmhmm
""Pissing is a relief sometimes...""
God I LOVED Marseille's subtle, thoughtful, understanding anecdote!
#MoneyHeist4 #LaCasaDePapel4 #LaCasaDePapel https://t.co/hhPP3oHHkT",Twitter for Android,en,"MoneyHeist4,LaCasaDePapel4,LaCasaDePapel"
1139886608671334400,2020-04-03 17:54:24,jigglyjellyass,"Me from start to end this whole season <U+0001F628><U+0001F976>
#MoneyHeist #LaCasaDePapel #MoneyHeist4 https://t.co/LPIDYowk8t",Twitter for Android,en,"MoneyHeist,LaCasaDePapel,MoneyHeist4"
1139886608671334400,2020-04-03 18:17:02,jigglyjellyass,"ABSOLUTELY hate his guts for killing Nairobi but gotta give it to him, he made one hell of a antagonist! 
#MoneyHeist4 #LaCasaDePapel https://t.co/dtGZqcovTq",Twitter for Android,en,"MoneyHeist4,LaCasaDePapel"
821563681607516160,2020-04-03 18:16:26,iamazingattila,Nairobi is my favourite please tell me she's not dead. #LaCasaDePapel,Twitter for Android,en,LaCasaDePapel
940560188,2020-04-03 18:16:21,miellecantoria,Arturo should be dead. I hate him!!! <U+0001F629><U+0001F624><U+0001F644> #MoneyHeist #LaCasaDePapel,Twitter for iPhone,en,"MoneyHeist,LaCasaDePapel"
34589231,2020-04-03 18:16:09,Enzo0714,"Jaime + Bronn = Marseille

Omaygahd. Can't unsee <U+0001F623><U+0001F602>

#MoneyHeist4
#LaCasaDePapel
#GameOfThrones https://t.co/CTU1cnFQjj",Twitter for Android,en,"MoneyHeist4,LaCasaDePapel,GameOfThrones"
1212413376254464000,2020-04-03 18:16:09,EngrKingkong,Tangek! Even I can't understand their language I followed @ursulolita in twitter. <U+0001F602><U+0001F602> #LaCasaDePapel,Twitter for Android,en,LaCasaDePapel
2904975938,2020-04-03 18:16:01,Mnjer11,"#LaCasaDePapel #SEASON4 ALL THE WAY, 
with this lock down we gona be on the show",Twitter Web App,en,"LaCasaDePapel,SEASON4"
1412825862,2020-04-03 18:16:01,nlcgrnjr,"move over Tokyo and Arturito. This man is now the most hated character in the show.
#MoneyHeist4 #LaCasaDePapel https://t.co/WeBIn5ydpx",Twitter for Android,en,"MoneyHeist4,LaCasaDePapel"
794538299771666433,2020-04-03 18:15:47,IDanOmahoy,"When you finished the whole season 4. #LaCasaDePapel 

Me waiting for the season 5 https://t.co/pmcku5NLTC",Twitter for Android,en,LaCasaDePapel
804902894998720512,2020-04-03 18:15:45,shzzuuuu,“Sometimes distance is the only way to find peace” -Berlin #LaCasaDePapel,Twitter for Android,en,LaCasaDePapel
2176102859,2020-04-03 18:15:19,TravesSenior,"#MoneyHeist4 
Link: https://t.co/hMyxPnWhow

#LaCasaDePapel4 #LaCasaDePapel https://t.co/vKZIefRL7n",Twitter for Android,en,"MoneyHeist4,LaCasaDePapel4,LaCasaDePapel"
3480728234,2020-04-03 18:14:52,BeingFatemaNaya,"@NetflixIndia @netflix why did you kill Nairobi <U+0001F62D><U+0001F62D><U+0001F62D> 
Why will happen to the Professor after he's been caught by Sierra???
When is Part 5 coming???

#LaCasaDePapel #nairobi",Twitter for Android,en,"LaCasaDePapel,nairobi"
1149983704250556422,2020-04-03 18:14:44,UndiscloseDrea1,"If 2020 was a person:
#LaCasaDePapel #LacaseDePapel4 https://t.co/b6oBzJfTgd",Twitter for iPhone,en,"LaCasaDePapel,LacaseDePapel4"
1169748764,2020-04-03 18:14:34,_shmvxz,So I’ve got to wait a whole year for part 5  #LaCasaDePapel https://t.co/BqWKiVcyHV,Twitter for iPhone,en,LaCasaDePapel
307294326,2020-04-03 17:00:12,gentablakaj,Don’t forget the best dialogue in whole #LaCasaDePapel <U+2665><U+FE0F> https://t.co/WfooxsgzgY,Twitter for iPhone,en,LaCasaDePapel
307294326,2020-04-03 18:14:27,gentablakaj,People can say #LaCasaDePapel is overrated but this Tv Show can really surprise for good. This season is on fire <U+0001F929>,Twitter for iPhone,en,LaCasaDePapel
307294326,2020-04-03 07:06:19,gentablakaj,The online lessons will start today on Netflix with the best teacher ever. Stay tunned #LaCasaDePapel <U+2665><U+FE0F> https://t.co/PMJ1lj7UdC,Twitter for iPhone,en,LaCasaDePapel
1118471965608763393,2020-04-03 18:14:17,GreatKhan_,Gandia just took Arturo’s spot as the most hated on #LaCasaDePapel,Twitter for iPhone,en,LaCasaDePapel
2417368310,2020-04-03 18:14:15,itsyoboykjohn,"MANILA IN, LISBON IS BACK BUT THE MOST HEART BREAKING IS NAIROBI OUT! <U+0001F614> #LaCasaDePapel",Twitter for iPhone,en,LaCasaDePapel
855737306363215873,2020-04-03 18:13:59,_Andrew_Bryce,rn I don't even know if I'm still gonna watch dis damn series #LaCasaDePapel,Twitter for Android,en,LaCasaDePapel
497177576,2020-04-03 18:13:34,ChelseaS_x,"What an amazing fucking season of Money Heist... I need season 5 NOW!!
#ForNairobi #Lacasadepapel #MoneyHeist",Twitter for Android,en,"ForNairobi,Lacasadepapel,MoneyHeist"
1117009374075973632,2020-04-03 18:13:16,exopinkfairy,me after watching S05E06 #LaCasaDePapel https://t.co/LmiJ2f9vKe,Twitter for iPhone,en,LaCasaDePapel
4733272706,2020-04-03 18:13:07,CalupasFat,"MONEY HEIST SEASON 1-3 
FREE DOWNLOAD!!!! <U+0001F60D><U+2763><U+FE0F> 
ON MY FB ACCOUNT

https://t.co/KJTW3Uashv

SEASON 4
https://t.co/f8Tz337PT9

#LaCasaDePapel 
#BellaCiao 
#MoneyHeist4",Twitter Web App,en,"LaCasaDePapel,BellaCiao,MoneyHeist4"
89571446,2020-04-03 18:13:07,jimoo9,My only wish for this guy #LaCasaDePapel #MoneyHeist #<U+0627><U+0644><U+0628><U+0631><U+0648><U+0641><U+064A><U+0633><U+0648><U+0631> https://t.co/rXYvqAUkhk,Twitter for Android,en,"LaCasaDePapel,MoneyHeist,<U+0627><U+0644><U+0628><U+0631><U+0648><U+0641><U+064A><U+0633><U+0648><U+0631>"
2507122352,2020-04-03 16:51:38,vitothesecond,"""Sometimes distance is the only way to find peace."" TRUE THAT <U+2639><U+FE0F><U+270A><U+0001F3FB> #LaCasaDePapel",Twitter for iPhone,en,LaCasaDePapel
2507122352,2020-04-03 18:12:42,vitothesecond,"If you enjoyed #LaCasaDePapel so much and now you have nothing to watch na haha I recommend Prison Break :) If you were amazed by Professor's plans, you will be amazed also by Michael's. LEGIT MGA PARE TSONG NO PRESERVATIVES ADDED https://t.co/fl8jyb3UVm",Twitter for iPhone,en,LaCasaDePapel
874795494748434433,2020-04-03 18:12:33,RazanJohani,"Netflix changed the name of #LaCasaDePapel in Arabic to the professor and in English to money heist wouldn’t it be easier to just translate the name of the series?

 I’m just putting that out there.",Twitter for iPhone,en,LaCasaDePapel
1092546291480125440,2020-04-03 18:12:23,i2101_,"Finally.
#LaCasaDePapel",Twitter for Android,en,LaCasaDePapel
141470790,2020-04-03 18:12:22,IdlySambhar,"#MoneyHeist4 WOOOOOOF!!! Simply outstanding. Bloody brilliant, especially the last two episodes were lit.

#LaCasaDePapel",Twitter for Android,en,"MoneyHeist4,LaCasaDePapel"
784776272924860416,2020-04-03 18:11:47,srtkchoudhary,"Here goes the review of #Netflix Latest Most famous and anticipated Series #MoneyHeist4  
Check My Review:
https://t.co/1agEsf5wbO

#LaCasaDePapel #LacaseDePapel4 #MoneyHeist5 #MoneyHeistPart4 #LaCasaDePapel5 #MoneyHeist #AlvaroMorte #ElProfesor #theprofessor https://t.co/4o0AwUOUc7",Twitter Web App,en,"Netflix,MoneyHeist4,LaCasaDePapel,LacaseDePapel4,MoneyHeist5,MoneyHeistPart4,LaCasaDePapel5,MoneyHeist,AlvaroMorte,ElProfesor,theprofessor"
1227998673621020672,2020-04-03 18:11:41,premiumwhat,"Here's a short screen recording of the app that I've been telling you guys. Since #LaCasaDePapel is very hyped at this moment, why not give the alternative app a try. 

Just send me a message if you want to avail. https://t.co/Xp83j1rWJc",Twitter for Android,en,LaCasaDePapel
363286931,2020-04-03 18:11:40,winona_likes,"#LaCasaDePapel spoiler:

“This war.. we’re going to win it for Nairobi.” https://t.co/NOgpzWVWo2",Twitter for iPhone,en,LaCasaDePapel
