user_id,status_id,created_at,screen_name,text,source,display_text_width,favorite_count,retweet_count,hashtags
x1129429987407388677,x1246290208913592321,2020-04-04 04:15:15,__anxiousgirl__,"HO APPENA FINITO LA CASA DI CARTA, MA COSA CAZZO HO VISTO IO PIANGO FINO A DOMANI MA POI CHE CAZZO DI FINALE È?? PORCODIO RIDATEMI LA MIA NAIROBI DIO CANE STO PIANGENDO, NIENTE SARÀ COME PRIMA SENZA DI LEI #LaCasaDePapel #LCDP4",Twitter for iPhone,227,16,2,LaCasaDePapel LCDP4
x1034867799523577856,x1246286343812067328,2020-04-04 03:59:53,_luisroch,Fariam o Marsella? #LaCasaDePapel https://t.co/b9T7p8oUNB,Twitter Web App,33,9,0,LaCasaDePapel
x433152271,x1246285289196097536,2020-04-04 03:55:42,KaaRla_Rc,Como odio al pinche Arturito. Me caga!! #LaCasaDePapel,Twitter for Android,54,0,0,LaCasaDePapel
x853842272760152065,x1246283954136559617,2020-04-04 03:50:24,cauiee,"Bella Ciao - Dali Art

#LaCasaDePapel #Moneyheistseason4 https://t.co/gJVJpwU45E",Twitter for iPhone,56,73,0,LaCasaDePapel Moneyheistseason4
x3160167606,x1246280766679584768,2020-04-04 03:37:44,saydoobh,"#LaCasaDePapel  #EndOfNairobi 
Bella ciao <U+0001F44B><U+0001F3FB> https://t.co/1xxYOyXUkB",Twitter for iPhone,44,5,2,LaCasaDePapel EndOfNairobi
x1009456414270676993,x1246279810197880835,2020-04-04 03:33:56,tontolulia,A quando la 5 stagione di #LaCasaDePapel? No raga non può finire così,Twitter for iPhone,69,0,0,LaCasaDePapel
x533947875,x1246278298042159104,2020-04-04 03:27:55,NIKPjoe97,Tokyo = Maseratti #MoneyHeist4 #MoneyHeist #LaCasaDePapel https://t.co/6uQersHIxz,Twitter for iPhone,57,2,0,MoneyHeist4 MoneyHeist LaCasaDePapel
x200801839,x1246273302089412608,2020-04-04 03:08:04,lealsonido,Ni e visto ni me interesa ver #lacasadepapel,Twitter for Android,44,0,0,lacasadepapel
x105894808,x1246270836199297026,2020-04-04 02:58:16,MissChile007,"#LaCasaDePapel la cagò, la serie buena.",Twitter for Android,39,0,0,LaCasaDePapel
x1284367188,x1246185478283571202,2020-04-03 21:19:05,martinapots,"Chi è il miglior personaggio della Casa Di Carta? 
E perché proprio Alicia Sierra?
#LaCasaDePapel https://t.co/W1lSbNgdYh",Twitter for iPhone,97,28,4,LaCasaDePapel
x1284367188,x1246268041987579905,2020-04-04 02:47:10,martinapots,"Si, esattamente <U+0001F602><U+0001F602><U+0001F602>
#LCDP #LaCasaDePapel #LaCasadicarta https://t.co/OMLGHjtpDN",Twitter for iPhone,55,6,0,LCDP LaCasaDePapel LaCasadicarta
x2342723129,x1246263793522442240,2020-04-04 02:30:17,BoccaSte,"È molto semplice, #LaCasaDePapel è stata una bella idea, nata e finita con la chiusura del primo colpo. Adesso è diventato Call of Duty con la sceneggiatura di Paso Adelante. Anche basta dai",Twitter for iPhone,190,0,0,LaCasaDePapel
x1216305519155171329,x1246263589339574272,2020-04-04 02:29:28,Smancino100,Il problema è che per colpa del #COVID19 la 5ª e la 6ª parte le vedremo tra...mai. Devono ancora registrale e le riprese sono state posticipate...OTTIMO. #LaCasaDePapel4 #LaCasaDePapel #LCDP4,Twitter for iPhone,191,0,0,COVID19 LaCasaDePapel4 LaCasaDePapel LCDP4
x1723475054,x1246256925161009152,2020-04-04 02:02:59,lauragalli31,"SPOILER <U+26A0><U+FE0F>
Esistono due tipi di persone:
Chi ha pianto come una fontana in questa scena (come la sottoscritta) e chi mente
#LaCasaDePapel #LaCasaDePapel4 #lacasadicarta4 https://t.co/5PnEUW1FmV",Twitter for Android,169,349,49,LaCasaDePapel LaCasaDePapel4 lacasadicarta4
x1723475054,x1246255905823473671,2020-04-04 01:58:56,lauragalli31,"Sono le 03:52 ed io ho appena finito la 4x06 de #LaCasaDePapel
.
.
.
.
.
.
.
.
.
.
.
.
. 
SONO UNA CAZZO DI FONTANA QUESTA MORTE NON MA SUPERERÒ MAI <U+0001F494> https://t.co/OoegUC4Mhr",Twitter for Android,150,1,0,LaCasaDePapel
x2893801884,x1246254152101105665,2020-04-04 01:51:58,onn_14,"Bella ciao <U+0001F3B6>
 #LaCasaDePapel https://t.co/tprGqY5D0q",Twitter for iPhone,28,0,0,LaCasaDePapel
x1221101504599396352,x1246252064193359872,2020-04-04 01:43:41,AuroVena,"Seee vabbe raga, dopo sta scena chi cazzo si riprende più? Sto volando (ma anche soffrendo) <U+0001F60D><U+0001F60D><U+0001F62D><U+0001F62D> 
#LaCasaDePapel4
#LaCasaDePapel #LCDP4 #LaCasadicarta https://t.co/SOFXTFBRK7",Twitter for Android,150,0,0,LaCasaDePapel4 LaCasaDePapel LCDP4 LaCasadicarta
x1173586632664129536,x1246251158152392705,2020-04-04 01:40:04,ReaSilviaa,"Ore 03:39. Tutta d’un fiato. 
La cosa più bella resta Bella Ciao. 
<U+2764><U+FE0F>

#LaCasaDePapel4 
#LaCasaDePapel",Twitter for iPhone,102,8,0,LaCasaDePapel4 LaCasaDePapel
x324505412,x1246243762503929860,2020-04-04 01:10:41,JoviBrzezinska,Bella ciao... Bella ciao... Bella ciao ciao ciao... #domzpapieru #LaCasaDePapel #loveit https://t.co/bUB5mymzxB,Twitter for iPhone,87,4,0,domzpapieru LaCasaDePapel loveit
x463957610,x1246243375633891329,2020-04-04 01:09:09,martinaa_li,Motivi per cui ho apprezzato #LaCasaDePapel : https://t.co/3oNQr9d04Q,Twitter for iPhone,45,11,1,LaCasaDePapel
x463957610,x1246126007939215360,2020-04-03 17:22:46,martinaa_li,"Se il 2020 fosse un personaggio:

#LaCasaDePapel https://t.co/BXmldVlXvw",Twitter for iPhone,48,2,0,LaCasaDePapel
x938508433078259712,x1246236987952173056,2020-04-04 00:43:46,_emmea_,"Io comunque farei un tweet di apprezzamento per il professore. 
#LCDP4 #LaCasaDePapel #ElProfesor @AlvaroMorte https://t.co/q3z7Hf4YZF",Twitter for iPhone,110,11,2,LCDP4 LaCasaDePapel ElProfesor
x176589173,x1246235707531825153,2020-04-04 00:38:41,elisapelati,"Comunque Alicia Sierra è un po' come Cersei di Game of Thrones: tutti la odiano (eccetto me), ma resta il personaggio più bello della serie tv #LaCasaDePapel",Twitter for Android,157,0,0,LaCasaDePapel
x204446917,x1246234186786226177,2020-04-04 00:32:38,pequena_garota3,"Mito! Lenda! Diva!

#LCDP4 #LaCasaDePapel #LaCasaDePapel4 #Nairobi https://t.co/IHV4draGrm",Twitter for Android,66,0,0,LCDP4 LaCasaDePapel LaCasaDePapel4 Nairobi
x449137208,x1246233911530852357,2020-04-04 00:31:33,Drawmesmile_,Potevate dirlo prima che volevate prendere il mio cuore è farlo in mille pezzi <U+0001F494> #LaCasaDePapel,Twitter for iPhone,95,0,0,LaCasaDePapel
x63711055,x1246233297686073344,2020-04-04 00:29:06,bigE1209,#LaCasaDePapel #MoneyHeist4 @netflix Bella Ciao Ciao,Twitter Web App,52,0,0,LaCasaDePapel MoneyHeist4
x45827243,x1246232795871092736,2020-04-04 00:27:07,sasith__,"Raga aiuto sono al 6 episodio de #LaCasaDePapel non riesco a fermarmi, nel dal guardarlo ne dalle bestemmie ogni 10 minuti.",Twitter for Android,123,0,0,LaCasaDePapel
x567587483,x1246231892455763973,2020-04-04 00:23:31,robergtan,"La 4x06. Non ci voglio credere. Mi rifiuto. 

#LaCasaDePapel

 https://t.co/l9xFIH5CX5",Twitter for Android,86,29,6,LaCasaDePapel
x223504287,x1246231706341965825,2020-04-04 00:22:47,TommasoBalliera,Per me Alicia Sierra resta sempre la migliore #LaCasaDePapel,Twitter for iPhone,60,0,0,LaCasaDePapel
x67891116,x1246231580118601728,2020-04-04 00:22:17,iWoff77,"Ditemi che non sono stato l’unico a piangere mentre guardava #lacasadicarta4 
#LaCasaDePapel https://t.co/n9vh3wzRoa",Twitter for iPhone,92,29,2,lacasadicarta4 LaCasaDePapel
x1146278931194138624,x1246231372773183488,2020-04-04 00:21:27,karen_cr12,Centro Di Gravità Permanente <U+0001F57A><U+0001F483><U+0001F3FB> #LaCasaDePapel https://t.co/W9iV33j5QT,Twitter for iPhone,47,11,1,LaCasaDePapel
x148980642,x1246230831640776704,2020-04-04 00:19:18,SamukaGS,"O BELLA CIAO, BELLA CIAO, BELLA CIAO CIAO CIAO... <U+0001F3B5>
#emcasa #sextou #fiqueemcasa #quarentena #netflix  #lacasadepapel em Em Casa Mesmo Kkkkk https://t.co/8Rmbm7Xv9p",Instagram,164,0,0,emcasa sextou fiqueemcasa quarentena netflix lacasadepapel
x39813495,x1246175564161077256,2020-04-03 20:39:41,FTTGiulia,"Una che non tollerano e tutti idolatrano è proprio quella piattola di Tokyo. Ma vai da un parrucchiere anzichè a fare le rapine.
#LaCasaDePapel4 #LCDP4 #LaCasaDePapel",Twitter for Android,166,2,0,LaCasaDePapel4 LCDP4 LaCasaDePapel
x39813495,x1246230678133448705,2020-04-04 00:18:42,FTTGiulia,"Finita la Casa di Carta, ovviamente Alicia mio personaggio preferito. Eliminate Tokyo il prima possibile grazie.
#LaCasaDePapel #LaCasadicarta #LCDP4",Twitter for Android,149,0,0,LaCasaDePapel LaCasadicarta LCDP4
x313998606,x1246229945229213697,2020-04-04 00:15:47,CartoArq,"Ahora sí a ver la #LaCasaDePapel #LCDP4

O bella ciao, bella ciao, bella ciao ciao ciao <U+0001F3B6>",Twitter for Android,89,11,0,LaCasaDePapel LCDP4
x2772537010,x1246229554768818176,2020-04-04 00:14:14,mai_dire_mari,Il vero caos non fa rumore #LaCasaDePapel,Twitter for iPhone,41,0,0,LaCasaDePapel
x830081599618285569,x1246229299859947521,2020-04-04 00:13:13,MEBsSoul,METTETE L'ALLERTA SPOILER PORCA PUTTANA #LaCasaDePapel,Twitter for Android,54,0,0,LaCasaDePapel
x814963594228068352,x1246229218943434753,2020-04-04 00:12:54,monaco1927,"Anche la quinta no, vi prego.
#LaCasaDePapel",Twitter for Android,44,0,0,LaCasaDePapel
x583595961,x1246229045525831692,2020-04-04 00:12:12,gwkiai,"Bella ciao..
#MoneyHeist4 
#ForNairobi 
#LaCasaDePapel https://t.co/CWelmVclDX",Twitter for Android,54,2,1,MoneyHeist4 ForNairobi LaCasaDePapel
x2404196146,x1246227604602052609,2020-04-04 00:06:29,thnksfrthvnm_,"Comunque quella morte, con subito dopo il montaggio con i personaggi morti delle prime stagioni è stato un colpo bassissimo

#LaCasaDePapel #LCDP #LaCasaDiCarta",Twitter for Android,160,12,1,LaCasaDePapel LCDP LaCasaDiCarta
x2404196146,x1246226809743687681,2020-04-04 00:03:19,thnksfrthvnm_,"Dico solo: i primi cinque minuti dell'ottavo episodio.

#LCDP4 #LaCasaDePapel4 #LaCasaDePapel #LaCasaDiCarta #LaCasaDiCarta4 #LCDP",Twitter for Android,130,3,0,LCDP4 LaCasaDePapel4 LaCasaDePapel LaCasaDiCarta LaCasaDiCarta4 LCDP
x2404196146,x1246228234070564864,2020-04-04 00:08:59,thnksfrthvnm_,"E comunque io una scena in cui il Professore e Lisbona di riunivano me la meritavo

(Ma confido che prima o poi la vedremo, se gli autori non fanno ancora gli infami)

#LCDP #LCDP4 #LaCasaDePapel #LaCasaDiCarta",Twitter for Android,210,9,0,LCDP LCDP4 LaCasaDePapel LaCasaDiCarta
x573009966,x1246227956311232513,2020-04-04 00:07:53,CaterinaC94,"Damien Rice in sottofondo nel finale del sesto episodio mi ha dato il colpo di grazia. 
Devastata.
#LaCasaDePapel
#LCDP4",Twitter for Android,120,0,0,LaCasaDePapel LCDP4
x51432281,x1246227612835426304,2020-04-04 00:06:31,Matte0Silvestri,"Senza spoiler, una grandissima serie tornata ai fasti iniziali per ritmo e colpi di scena. Per chi dice che certe serie si dovrebbero fermare al massimo al 2, la migliore risposta possibile. Bravissimi! Già in attesa della quinta. <U+0001F47A> #LaCasaDePapel #LCDP4",Twitter for iPhone,254,0,0,LaCasaDePapel LCDP4
x2729946222,x1246227214523404288,2020-04-04 00:04:56,Nobodyknowsyou_,IO SONO SENZA PAROLE. LA MIA MERAVIGLIOSA NAIROBI UCCISA COSÌ...HANNO DATO FALSE SPERANZE A TUTTI NOI. QUESTA SERIE NON SARÀ PIÙ COME PRIMA SENZA LEI. TI AMO MIA REGINA.  #LaCasaDePapel,Twitter for Android,185,1,0,LaCasaDePapel
x847380661409169409,x1246226826227261440,2020-04-04 00:03:23,Biside_boy,"L'amore non corrisposto è dolorosissimo. Berlino e Palermo
#LaCasaDePapel",Twitter for Android,73,8,0,LaCasaDePapel
x131713145,x1246226173635551232,2020-04-04 00:00:48,crisavilez,"<U+0001F3B6><U+0001F3B5> Una mattina mi son svegliato,
o bella, ciao! bella, ciao! bella, ciao, ciao, ciao <U+0001F3B5><U+0001F3B6>
Gracias por tanto <U+0001F97A><U+0001F5A4>
#LaCasaDePapel #LaCasaDePapel4",Twitter for iPhone,139,2,0,LaCasaDePapel LaCasaDePapel4
x422932666,x1246226011366338565,2020-04-04 00:00:09,Matteo_Crivelli,#LaCasaDePapel finita la quarta... bellissima,Twitter for iPhone,45,1,0,LaCasaDePapel
x2375993539,x1246225380064858112,2020-04-03 23:57:39,Nicola_Artoni,"È grave se sta Casa di Carta non so nemmeno cosa sia?
#LaCasaDePapel",Twitter for Android,68,1,0,LaCasaDePapel
x72632332,x1246223654330998785,2020-04-03 23:50:47,iamdiamandis,Ma vaffanculo #LaCasaDePapel https://t.co/wu8kyEgiDy,Twitter for iPhone,28,3,1,LaCasaDePapel
x2851046430,x1246222989080907777,2020-04-03 23:48:08,itsmarcoblog,#LaCasaDePapel ok ancora la devo vedere maro sono squallido,Twitter for iPhone,59,0,0,LaCasaDePapel
x467830452,x1246222853399248896,2020-04-03 23:47:36,LalaCosmiana,Sai quando ho detto che non ti avrei toccato neanche con un palo? Ci sto pensando… <U+0001F496> #LaCasaDiCarta #LaCasaDePapel https://t.co/1pJlDc7Vhw,Twitter Web App,114,61,13,LaCasaDiCarta LaCasaDePapel
x1143829524599193601,x1246222684196876290,2020-04-03 23:46:56,acidoerose,Alicia Sierra sei antipatica ma hai stile <U+0001F44D><U+0001F3FB><U+0001F499>!!!! #LaCasaDePapel https://t.co/vtuOBZHHDo,Twitter for Android,64,1,0,LaCasaDePapel
x2590013766,x1246222393611296768,2020-04-03 23:45:46,dnlxsnts,Filho da puta de ep 6!!!! Sjdjdjdjdjakamsmfjdj #LaCasaDePapel,Twitter for Android,61,0,0,LaCasaDePapel
x1233531032034516994,x1246221991079751684,2020-04-03 23:44:11,itsssssB,Nairobi resterà per sempre il miglior personaggio della serie #LaCasaDePapel #lacasadelpapel4,Twitter for Android,93,2,0,LaCasaDePapel lacasadelpapel4
x3395662055,x1246221977305653257,2020-04-03 23:44:07,SaraBur,#LaCasaDePapel 4x6 NO NO NO NO N O NON LO ACCETTO VAFFANCULO NO SONO INCAZZATA CONTRARIATA ADDOLORATA N O,Twitter for iPhone,105,2,0,LaCasaDePapel
x1068037064,x1246221848653828096,2020-04-03 23:43:37,SamGiorgia,"A D O R O <U+0001F60D> 
quarta parte con il fiato sospeso <U+0001F60D>
#LaCasaDePapel",Twitter for iPhone,63,0,0,LaCasaDePapel
x52538651,x1246221776545292290,2020-04-03 23:43:19,Menoccina,"Serie 4 de #LaCasaDePapel #LaCasadicarta è ancora peggio della terza, dai ditelo per favore. La definirei “un’ americanata dal sapore spagnolo”. Però siamo in quarantena, domani notte l’avremo già finita e passeremo oltre. @hallofseries",Twitter for iPhone,236,1,0,LaCasaDePapel LaCasadicarta
x2196515095,x1246221250919190528,2020-04-03 23:41:14,jaimesbitcxh,"“Ti amo Martin” 
E il mio cuore in tutto questo non ha retto, perché per me voi sarete sempre i tesori della mia vita. 
IO LO SAPEVO. E VI HO AMATO FINO ALLA FINE E ANCHE DI PIÙ. 
#LaCasaDePapel 
#LCDP4 https://t.co/y9RCxZ4Vyj",Twitter for iPhone,202,64,13,LaCasaDePapel LCDP4
x3190005449,x1246220437534760960,2020-04-03 23:38:00,lafolieelamour,Voglio subito la quinta stagione della Casa di Carta ... Subitooooooooo @NetflixIT #LaCasaDePapel,Twitter for iPhone,97,0,0,LaCasaDePapel
x1222708867,x1245719799096893440,2020-04-02 14:28:39,inlovewithjen,"bella raga siamo pronti a vedere tokyo fare ventordicimilioniaettecentoquarantaduemila casini domani?

#LaCasaDePapel",Twitter for iPhone,117,1,0,LaCasaDePapel
x1222708867,x1246219780522115073,2020-04-03 23:35:23,inlovewithjen,"i miei preferiti ciao

#LaCasaDePapel https://t.co/MkiymP9FvU",Twitter for iPhone,37,9,4,LaCasaDePapel
x1222708867,x1246220399060418560,2020-04-03 23:37:51,inlovewithjen,"SPOILER #LaCasaDePapel
.
.
.
.
.
la casa di carta ha il brutto vizio di ammazzare i suoi personaggi migliori, ci manca che la prossima stagione muoiano il professore e denver",Twitter for iPhone,174,10,2,LaCasaDePapel
x1222708867,x1246217536741482496,2020-04-03 23:26:29,inlovewithjen,"minor spoiler #LaCasaDePapel 

""Sapete cos'altro fa molta paura, lo sapete? Tornare a casa la sera da sola.
Peró una donna continua a farlo. Prende per mano la paura e continua a vivere.""

boh io un po' ho pianto",Twitter for iPhone,212,12,3,LaCasaDePapel
x844907430114930688,x1246219962638876674,2020-04-03 23:36:07,LaZia92,"Beh diciamo che io sto un po’ indietro con i tempi..<U+0001F605><U+0001F602>
#LaCasaDePapel https://t.co/rqplIZiXrD",Twitter for iPhone,69,3,0,LaCasaDePapel
x4703987952,x1246219366494076929,2020-04-03 23:33:45,rvmedy_,"Neanche per Game Of Thrones ho pianto così tanto... I said it.
#LaCasaDePapel4 #LaCasaDePapel",Twitter for iPhone,93,2,0,LaCasaDePapel4 LaCasaDePapel
x112063419,x1246219281387446274,2020-04-03 23:33:24,jamaadii,Amo la serie  #LaCasaDePapel AMO,Twitter Web App,32,0,0,LaCasaDePapel
x1012820756819046400,x1246219176013893634,2020-04-03 23:32:59,dariodriu,"@NetflixIT @lacasadepapel ho cambiato idea: voglio #LCDP5!! Subito!!! <U+0001F601>

#LaCasaDePapel4 #LaCasaDePapel #Nairobi #CasaDePapel4 https://t.co/Ntb1srqprn",Twitter for Android,126,0,0,LCDP5 LaCasaDePapel4 LaCasaDePapel Nairobi CasaDePapel4
x1012820756819046400,x1245803516540616709,2020-04-02 20:01:18,dariodriu,"@NetflixIT @lacasadepapel @LaCasaDePapelTV io ve lo dico subito: se muore Nairobi smetto di guardarla! <U+0001F974><U+0001F97A><U+0001F62B><U+0001F62B><U+0001F620><U+0001F91E><U+0001F3FB>

#LaCasadicarta #LaCasaDePapel4 #lacasadicarta4 #LaCasaDePapel",Twitter for Android,173,1,0,LaCasadicarta LaCasaDePapel4 lacasadicarta4 LaCasaDePapel
x1234607516769714176,x1246068850765987840,2020-04-03 13:35:39,iambaliuk,"SPOILER LA CASA DE PAPEL.
.
.
.
ma davvero vogliono mettere al comando Tokyo?! MA SIETE MATTI.
#LaCasaDePapel4 #LaCasaDePapel",Twitter for Android,125,1,0,LaCasaDePapel4 LaCasaDePapel
x1234607516769714176,x1246218868856684547,2020-04-03 23:31:46,iambaliuk,"non si discute: Sierra è cazzutissima.
#LCDP #LaCasaDePapel4 #LaCasaDePapel https://t.co/a0u52efvJR",Twitter for Android,75,13,1,LCDP LaCasaDePapel4 LaCasaDePapel
x771722648296513536,x1246217849154256896,2020-04-03 23:27:43,strenghtoned,Bellissima #LaCasaDePapel,Twitter for Android,25,0,0,LaCasaDePapel
x1244100100433084418,x1246216916621983745,2020-04-03 23:24:01,sj__llix,"Boh raga sto vedendo la 4 stagione de La Casa Di Carta e credo che fino alla seconda sia stato tutto wow, successivamente... qualcosa è cambiato, sarà solo la mia impressione, ma il tutto mi sembra più noioso.
#LaCasaDePapel",Twitter for iPhone,224,11,0,LaCasaDePapel
x2748505289,x1246216193473687554,2020-04-03 23:21:08,sebapinna981,Non ho aperto Twitter oggi perché non volevo SPOILER. #LaCasaDePapel,Twitter for iPhone,68,0,0,LaCasaDePapel
x1225192653672853506,x1246215537090334720,2020-04-03 23:18:32,missfallimento,Le uniche persone che non hanno mai visto #LaCasaDePapel siamo io e io,Twitter for Android,70,1,0,LaCasaDePapel
x77110964,x1246214047680196608,2020-04-03 23:12:37,hamal320,"Oh Bella Ciao! Bella Ciao!
Bella Ciao! Ciao! Ciao! 
#LaCasaDePapel https://t.co/d0swQ0NPCM",Twitter for iPhone,66,7,0,LaCasaDePapel
x2905161555,x1246213359499915265,2020-04-03 23:09:53,scappidovevuoi_,Vabbe tra #LaCasaDePapel e #TheGoodDoctor oggi solo lacrime,Twitter for Android,59,0,0,LaCasaDePapel TheGoodDoctor
x428635375,x1246212259996729346,2020-04-03 23:05:30,carodickson17,"<U+0001F3E0><U+0001F9FB>Nos fuimos de #lacasadepapel  <U+0001F3AC>
.
<U+0001F3B6>da partigiano o bella,ciao! bella,ciao! bella, ciao, ciao, ciao !!<U+0001F3B6>  
.
#viernes #yomequedoencasa  #fds #modonetflix <U+0001F355><U+0001F37A> <U+0001F4FA> en Brazil https://t.co/eDRPS7M9dL",Instagram,192,0,0,lacasadepapel viernes yomequedoencasa fds modonetflix
x792297282876088320,x1246212017356234752,2020-04-03 23:04:33,mary_ds29,Voglio il Professore come Primo Ministro durante questa pandemia! #LaCasaDePapel4 #LCD4 #lacasadicarta4 #LaCasaDePapel #LaCasadicarta #lcdp #lcdp4 #LCDP5 #LaCasaDePapel5 #MoneyHeist #MoneyHeist4,Twitter for iPhone,194,2,0,LaCasaDePapel4 LCD4 lacasadicarta4 LaCasaDePapel LaCasadicarta lcdp lcdp4 LCDP5 LaCasaDePapel5 MoneyHeist MoneyHeist4
x778317052306132993,x1246211318635470848,2020-04-03 23:01:46,heyanhel1D,Il mio cuore si è spezzato in due<U+0001F97A> #LaCasaDePapel,Twitter for iPhone,49,0,0,LaCasaDePapel
x1470784766,x1246210775275970560,2020-04-03 22:59:36,LaCredentino,"No ragazzi la sceneggiatura insufficiente meno meno , tremenda #LaCasaDePapel",Twitter for iPhone,77,0,0,LaCasaDePapel
x1357953734,x1246210675493482501,2020-04-03 22:59:13,DomaniLoFaccio,Quando leggo gli spoilers sulla #LaCasaDePapel4 #lacasadicarta #LaCasaDePapel https://t.co/kEdfHKKEYH,Twitter for iPhone,77,1,0,LaCasaDePapel4 lacasadicarta LaCasaDePapel
x3668295616,x1246210285515542530,2020-04-03 22:57:40,JackPetru,Con #Berlino che canta Ti Amo di @UmbertoTozzi SIAMO AL TOP! #LaCasaDePapel4 #LaCasaDePapel,Twitter for iPhone,91,1,0,Berlino LaCasaDePapel4 LaCasaDePapel
x4548376775,x1246209488790618112,2020-04-03 22:54:30,michela_dream,"Che sia Alicia o Zulema... si fa sempre amare <U+0001F60D><U+2764><U+FE0F> 

@Najwa_Nimri 
#LaCasaDePapel",Twitter for iPhone,80,1,0,LaCasaDePapel
x4548376775,x1245834901187973127,2020-04-02 22:06:01,michela_dream,"Perché le serie tv non escono a mezzanotte come le canzoni? 

#LaCasaDePapel4 #LaCasadicarta #LaCasaDePapel",Twitter for iPhone,107,3,0,LaCasaDePapel4 LaCasadicarta LaCasaDePapel
x1244673536066756610,x1246209121470341120,2020-04-03 22:53:02,lamiaopinionee,"VOTIAMO GAIA GOZZI AL 477.000.1
#gaiagozzi #Amici19 #iocicredo #leimeritatutto #forzagaiasiamoconte #instagood 
#whatsappdown #GFvip #LaCasaDePapel #Nairobi #MoneyHeist4",Twitter for iPhone,169,1,0,gaiagozzi Amici19 iocicredo leimeritatutto forzagaiasiamoconte instagood whatsappdown GFvip LaCasaDePapel Nairobi MoneyHeist4
x1213500484062867459,x1246208792842440704,2020-04-03 22:51:44,rachele_971,"AAAAAAH questa serie mi fa diventare matta! La amo e la odio allo stesso tempo, rido, piango, muoio di ansia, e alla fine la riguarderei mille volte <U+2764> 
#LaCasaDePapel",Twitter for Android,166,2,0,LaCasaDePapel
x1147607043144134656,x1246208564269649920,2020-04-03 22:50:49,chiusaconte,"Arturito, Alicia Sierra e Gandia ho un messaggio per voi: 
#LaCasaDePapel https://t.co/AZDkZ7KXL8",Twitter for iPhone,73,19,0,LaCasaDePapel
x1699348549,x1246208369091915785,2020-04-03 22:50:03,ITSMARIC4,PERCHÉ PIANGETE TUTTI PER IL FINALE DE #LaCasaDePapel HO PAURA PRONTO POLIZIAAAA,Twitter for iPhone,80,0,0,LaCasaDePapel
x4166331795,x1246207555199795200,2020-04-03 22:46:49,_nika89_,"Dopo #45Giorni di #Quarantena forzata me lo merito anche io #Berlino che mi guarda innamorato e mi canta #TiAmo.

@lacasadepapel
#LaCasaDePapel #LaCasaDiCarta
#Day45 #CoronaVirusItalia #CoronaVirus",Twitter for iPhone,197,4,1,45Giorni Quarantena Berlino TiAmo LaCasaDePapel LaCasaDiCarta Day45 CoronaVirusItalia CoronaVirus
x362744508,x1246207456650375175,2020-04-03 22:46:25,Tora__ki,"Un consiglio per tutti quelli che criticano la Casa di Carta: non guardatela e lasciateci i coglioni <U+0001F44B>
#LaCasaDePapel4 #LaCasaDePapel #lcdp4",Twitter for Android,140,2,0,LaCasaDePapel4 LaCasaDePapel lcdp4
x362744508,x1246066465318543360,2020-04-03 13:26:10,Tora__ki,Berlin che canta in italiano <U+0001F97A><U+0001F97A> #LaCasaDePapel #CasaDePapel4,Twitter for Android,60,0,0,LaCasaDePapel CasaDePapel4
x1281302354,x1246206320270807042,2020-04-03 22:41:54,luigivit36,Ma è vero che nella serie televisiva la casa di carta l'attore protagonista è l'Inter? <U+0001F602> <U+0001F602> <U+0001F602> #LaCasaDePapel #FinoAllaFine #LaCasaDePapel4 #jvtblive,Twitter for Android,147,2,0,LaCasaDePapel FinoAllaFine LaCasaDePapel4 jvtblive
x1026128435981287424,x1246205543649329159,2020-04-03 22:38:49,The_Trusted_,"Arturito ho un messaggio per te
#LaCasaDePapel #LacaseDePapel4 https://t.co/2B1QOYGrHr",Twitter for Android,62,49,10,LaCasaDePapel LacaseDePapel4
x852681026,x1246205243613986816,2020-04-03 22:37:38,marty327,"Stagione pazzesca come sempre e dopo questo finale è sicuro che ci sarà la parte 5!!!!
<U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5> 
#LaCasaDePapel4 #LCDP 
#LaCasaDePapel #LCDP4 https://t.co/Qw2DOandOA",Twitter for iPhone,143,5,1,LaCasaDePapel4 LCDP LaCasaDePapel LCDP4
x852681026,x1246175843749171201,2020-04-03 20:40:48,marty327,"VAFFANCULOOO!!!! AVETE FATTO FUORI UNO DEI MIGLIORI PERSONAGGI DELLA SERIE!!!! 

#LaCasaDePapel4 #LCDP 
#LaCasadicarta #LaCasaDePapel",Twitter for iPhone,133,0,0,LaCasaDePapel4 LCDP LaCasadicarta LaCasaDePapel
x3320941149,x1246204919662723073,2020-04-03 22:36:20,zio_gugo,quando qualche mese fa annunciarono l’uscita della quarta stagione de #LaCasaDePapel4 pensai: “mi chiudo in casa a guardarmela tutta!”. Ecco. Preciso. Ecchecazzo! #iorestoacasa #coronavirus #LaCasaDePapel @NetflixIT,Twitter for iPhone,215,0,0,LaCasaDePapel4 iorestoacasa coronavirus LaCasaDePapel
